Exported Users from 𝐓𝐡𝐞 𝐊𝐧𝐢𝐠𝐡𝐭𝐬 𝐓𝐞𝐦𝐩𝐥𝐚𝐫
ID | Username | Server Nickname
--------------------------------
1370143178199535626 | lich.02.#0 | None
861775284415889438 | cool227#0 | None
1237743411558092890 | qarina05#0 | None
710579170832416789 | smileyguy113#0 | None
1406829213847130222 | fantology1#0 | None
1238991284186648717 | de.t0x#0 | None
1339881424966389792 | antarwes#0 | None
1370821812631638096 | mayank._.badmosh#0 | None
1359991373389893892 | 0x64616e00#0 | None
1355171760777072863 | danielcollection#0 | None
1357759386457473117 | isleuntothyselfff#0 | None
1363001722024366110 | hsakzan#0 | None
1026568264580599943 | para_soul#0 | None
1333740886101590111 | k7lq#0 | None
1260269604542873641 | 3hd6#0 | None
1370789011437781074 | 8fy2#0 | None
1397047724762992753 | 2muxhkash#0 | None
1360816770965045298 | kamawingx#0 | None
1215869521965875330 | lukaz.837#0 | None
979929222380404736 | weirdcore_809#0 | None
1299023369739702366 | mrcrabz93#0 | None
1377016790499983532 | 45208#0 | None
1351944849703829602 | wisealt546#0 | None
1317390859708137533 | corn.17#0 | None
1353008579686170677 | thirdtimesthecharm2#0 | None
895724042722627684 | aidenvanexaerde#0 | None
973226033471971408 | devzlliers#0 | None
1210306907101995109 | biggballsraccoon#0 | None
1363404628506443806 | sonnenkrieg.#0 | None
1371117517426135080 | boah.origins#0 | None
1215816912974516254 | italinopoep#0 | None
1221925112605966357 | alex_.5678#0 | None
1327775681941078053 | mggts0#0 | None
592139480631345162 | conmanov#0 | None
530399925889007647 | trigon.skidsec#0 | None
1402800653218349116 | fluxion._#0 | None
717327467345346590 | francisco_paredes#0 | None
1276200096731631647 | gh0sty.___#0 | None
1359186060520849472 | psychosisghost#0 | None
1340838677550600213 | ljcc#0 | None
1382215702491959508 | returnofsherbase#0 | None
1353786728548401325 | 22_4rety#0 | None
1334511949135745075 | catieisapiller#0 | None
1149538617115541524 | serotonymxsyn#0 | None
1333592197504962573 | kittensleeping._.#0 | None
1218577400565338153 | l.e.t.h.a.l.1#0 | None
1353867137294536765 | zagroswanderer2#0 | None
1277981363592495146 | maty002402#0 | None
1374490934179528764 | mrfi#0 | None
1008703657585430588 | nisherevil#0 | None
1363307094895231183 | nissangtrr35libertywalknismo#0 | None
1366078302636212268 | opsec.rest#0 | None
1344247024337420339 | para.vt#0 | None
1356208684145053737 | xzpnv#0 | None
852683669528772610 | philip213#0 | None
972816884682592316 | jessiel3156#0 | None
1275566337141506089 | riot_303#0 | None
1319215170630979667 | discod.username#0 | None
1368623946676703403 | childsplay1990#0 | None
1397991331481256048 | _robo_cop#0 | None
1049016700462452818 | mrfvckth3w0r1d#0 | None
1399514415027454083 | dominusave#0 | None
1349032346434932808 | synapseoperator#0 | None
1354564700876046588 | yugosys#0 | None
1359909148136964310 | s1if.exe#0 | None
1376085193928216636 | thevigilantsentinel_96450#0 | None
1362946339725643910 | areunknown#0 | None
1352753084555857970 | shabbosgoy69#0 | None
1383071666451775508 | postmanstopguy#0 | None
1363829362226630876 | vyrxz_#0 | None
1354004718120337408 | sheikh.xyrien_#0 | None
1322257331903402024 | syed_zishan#0 | None
1316154384941453319 | awd_brunno.r4gnarok#0 | None
786293848920817684 | bebrich69#0 | None
1357591989939339315 | s4if.exe#0 | None
1346222986419507241 | mrh06399#0 | None
1393037755931693268 | the.ikea_dinningtable7tnm#0 | None
1074530496677167174 | mod98095#0 | None
1205605602441560064 | ckjx#0 | None
1116509567539478629 | .lich.net#0 | None
1309627323565477924 | thearchraider#0 | ♱ 🎖Exodus🎖 ♱
1276100685536034931 | jonesmare24#0 | None
1313452223652560971 | camramianempire#0 | None
1138702004504498306 | f_r_ee_d_o_m#0 | None
1357397390772015136 | y4katan#0 | None
1302980816724426766 | cnk.mike#0 | None
1328928980933541939 | german._.0#0 | None
1400967858736988232 | holotruther#0 | None
1225216591407349791 | 0659_4464#0 | None
1405661027995095103 | deba.toes#0 | None
1329118904152231949 | wermachedits#0 | None
1382119636505460847 | xx_syracuse_xx#0 | None
1370172127151394816 | wermach.edx#0 | None
1301827987964039198 | mikeythesigma.#0 | None
1177764120662122570 | haroonx#0 | None
1026058560783794196 | l_u_c_i_e_n#0 | None
